0.000272269	0.000214749	0.00024568
0.000288881	0.000200455	0.000236237
0.000222502	0.000213746	0.000293583
0.00021866	0.0002212	0.000280835
0.00034398	0.000235456	0.000298118
0.0003344	0.000290263	0.000333218
0.000244587	0.00025998	0.000359328
0.000255257	0.00026821	0.000377244
0.000272559	0.00027907	0.000435938
0.000284643	0.000293404	0.000443286
0.000299469	0.000298436	0.000492524
0.000306954	0.000310397	0.000658248
0.000327017	0.000374352	0.0005861
0.000349084	0.000345555	0.000755803
0.00035478	0.000388678	0.000731469
0.000366366	0.000378448	0.000677353
0.000388285	0.000376191	0.000720044
0.000407121	0.000464709	0.00073669
0.000418554	0.000398806	0.000816261
0.000437629	0.000415841	0.001086938
0.000460914	0.000431023	0.000945205
0.000618684	0.000449004	0.000950987
0.000529045	0.000508285	0.001023694
0.000564786	0.00046436	0.001082072
0.000645163	0.000490753	0.001117126
0.000658093	0.00050039	0.001379292
0.000676352	0.000753455	0.001753287
0.00073335	0.000529336	0.002024789
0.00077807	0.000553718	0.001911423
0.000976561	0.000578877	0.001456127
0.00099444	0.000601115	0.00182869
0.000844498	0.000602465	0.00210305
0.000778099	0.000617791	0.002267131
0.000776892	0.000642635	0.002640164
0.000811743	0.000647774	0.002270613
0.00093047	0.000761003	0.018531095
0.001051568	0.000674838	0.002383202
0.001230673	0.00067556	0.002904328
0.001240755	0.000687319	0.002833854
0.001228647	0.000643918	0.004210555
0.001339147	0.000657875	0.003296526
0.001467797	0.000675085	0.004580963
0.001473282	0.000758424	0.002858745
0.001678256	0.000728538	0.003227267
0.001670566	0.000678821	0.005734748
0.001750176	0.00069161	0.005743151
0.001861378	0.000709508	0.005229423
0.001915231	0.000727929	0.006331067
0.020955009	0.000766174	0.004716611
0.001575194	0.000779649	0.005800457
0.001713629	0.000800387	0.024733077
0.001936705	0.000822737	0.006853746
0.002305415	0.000976527	0.010028617
0.002348649	0.000885912	0.007996235
0.002347515	0.00090258	0.007691822
0.002485257	0.000913063	0.008665825
0.002676943	0.001026	0.009800253
0.002040643	0.000977595	0.013042976
0.00236685	0.000961372	0.01925445
0.002760529	0.000974322	0.015815228
0.00314421	0.000994186	0.018880777
0.003020519	0.001036499	0.017379967
0.003287983	0.00116347	0.014516653
0.013691315	0.001108948	0.019210876
0.00303173	0.001091957	0.026108216
0.00366715	0.001155171	0.022988892
0.003778851	0.00108594	0.028919457
0.003847472	0.001239155	0.026878676
0.002714628	0.001120508	0.026777381
0.003689498	0.001129953	0.039177052
0.004086541	0.001271723	0.035283237
0.00422667	0.001205455	0.03884444
0.01353552	0.00127805	0.039510951
0.004019423	0.017912841	0.039362999
0.004622995	0.001118118	0.036386412
0.005329229	0.001193313	0.034527329
0.004085211	0.001084457	0.043216985
0.005180065	0.001109709	0.050095899
0.005376739	0.001129832	0.055631946
0.004505286	0.001292347	0.047475688
0.005424083	0.001363842	0.058924774
0.006147113	0.001291186	0.059837139
0.005395014	0.001257519	0.074324355
0.006216868	0.001374319	0.103659912
0.015382202	0.001439362	0.097851074
0.005740928	0.001350985	0.079097087
0.00670193	0.001397143	0.107154352
0.005637221	0.001371187	0.103045674
0.006769545	0.001488548	0.12041216
0.005545118	0.001402259	0.110615201
0.007180996	0.00144167	0.122468609
0.006531681	0.001451691	0.136729011
0.009071743	0.001463394	0.115139981
0.007670382	0.001497156	0.12705037
0.009094505	0.001501798	0.133498695
0.00806498	0.001420262	0.216689472
0.021387152	0.00148029	0.172187398
0.008370287	0.001435785	0.223566387
0.017621996	0.001460853	0.197300842
0.009568475	0.001643702	0.161112178
0.009066834	0.001676578	0.199671969
0.020628455	0.002132932	0.223406185
0.011049625	0.001800869	0.267943355
0.009010263	0.001682549	0.339504345
0.017577938	0.001685984	0.303359292
0.018432592	0.001659175	0.278361252
0.009496228	0.001707233	0.431086576
0.008957683	0.001700179	0.382219503
0.017193276	0.00172813	0.590787138
0.018925394	0.012456231	0.440047968
0.01997419	0.001777328	0.463088079
0.010595311	0.001618067	0.491073787
0.010246599	0.001650318	0.415515918
0.010175947	0.002132586	0.42689794
0.010209717	0.002188863	0.586229842
0.009932184	0.002001757	0.851939537
0.009987999	0.001935118	0.76678526
0.01920409	0.002277725	0.696125436
0.018872141	0.002263508	0.719298392
0.010691273	0.002090531	1.242473915
0.011043072	0.002128632	0.90154677
0.011682695	0.002123944	1.192574503
0.012573855	0.001968527	1.223756365
0.012928068	0.001898236	1.54981896
0.021412693	0.001888126	1.052448326
0.021368548	0.001890663	1.212855672
0.021245775	0.001975318	1.19134603
0.012947395	0.002202007	2.248535502
0.014733022	0.0021305	2.190919936
0.022660605	0.002197327	1.949548873
0.022655313	0.002165719	1.924750982
0.014617906	0.002137926	2.595979835
0.022232298	0.002268926	3.11309161
0.023091954	0.012350253	2.313868547
0.022878784	0.002099557	4.321582993
0.023094343	0.002190509	3.211332676
0.023427438	0.002088488	5.688582878
0.023754248	0.002200266	4.890382666
0.025824992	0.002290427	3.468467148
0.023747907	0.002309235	3.793747711
0.023747105	0.002355118	8.271415823
0.026884095	0.00229102	6.387175398
0.028267095	0.002428972	6.173649245
0.024737189	0.012436839	5.171428725
0.024879661	0.002249883	6.299356778
0.018072994	0.002298603	12.081030195
0.025581085	0.002322116	6.470076409
0.025643973	0.00228934	14.921515163
