0.000271971	0.000336973	0.00039949	0.000430865	0.000759575	0.001026029	0.001344951
0.000329053	0.000858759	0.000671411	0.000962918	0.001407318	0.002264061	0.003295842
0.001383593	0.001067026	0.015685996	0.000864398	0.001878662	0.005182552	0.007304501
0.000482211	0.001503854	0.001159632	0.002650416	0.003636888	0.012742996	0.017319323
0.000818718	0.006099069	0.001135333	0.003868885	0.012597784	0.019059288	0.030867434
0.002224568	0.004173023	0.00173474	0.00526758	0.009922062	0.032514336	0.024315471
0.0014289	0.002026188	0.006375091	0.006470105	0.026235653	0.025028676	0.028192846
0.005115482	0.002676827	0.001923644	0.002136276	0.006104697	0.011660668	0.103588289
0.001183894	0.014259696	0.027835554	0.003242334	0.020296374	0.030783971	0.017291274
0.001247556	0.002316772	0.033197556	0.003685337	0.047016459	0.01257269	0.023910501
0.006884208	0.010408538	0.025759443	0.003873401	0.028695255	0.019537667	0.061647417
0.001533701	0.003403946	0.015453291	0.004474813	0.067180916	0.015521646	0.493805436
0.015704761	0.027332261	0.002791103	0.038640769	0.079183707	0.063571544	0.517050144
0.010251294	0.002964285	0.003154801	0.050719674	0.010603177	0.083201685	1.949958869
0.002307292	0.038800943	0.037102701	0.058868906	0.060995482	0.192516504	0.837671925
0.002066725	0.003684249	0.004416618	0.16748121	0.070220534	0.214983258	0.148041804
0.002050335	0.004029873	0.090650076	0.156109056	0.080569416	2.396287733	0.470996528
0.002035743	0.023844391	0.095644504	0.236078231	0.026221587	0.025453006	3.590246387
0.018431472	0.026026244	0.075156465	0.260833582	0.083634282	0.127329388	3.478322453
0.00246432	0.026312523	0.040857978	0.232813664	0.023732747	0.026144193	0.387226231
0.038983303	0.004809178	0.004700319	0.18046359	0.096349187	2.525869115	1.036248774
0.002727236	0.064617852	0.00544666	0.170753143	0.222885281	0.919334585	5.886814404
0.003198579	0.069223135	0.092893256	0.135797904	0.017022749	2.592507215	5.944173159
0.024876673	0.036446577	0.167033209	0.149799162	0.167895072	1.772802907	1.175526315
0.003355702	0.00423929	0.241146175	0.078614953	0.28123725	0.038628778	0.714492174
0.059877418	0.004868268	0.205588894	0.025246056	0.136930001	0.563579977	4.211994213
0.004162303	0.046928182	0.151147998	0.008489347	0.141153328	3.029941423	9.861572029
0.003325095	0.048869588	0.077593978	0.009828198	0.190103287	2.56573772	8.257559432
0.043576136	0.054744823	0.006309241	0.010279705	0.229496337	5.391966877	0.364210547
0.003501377	0.006413897	0.010249421	0.112726485	0.165427445	1.526586585	3.700655177
0.003951713	0.120966981	0.090986769	0.118767921	0.718066976	0.385728235	3.469025946
0.039205146	0.073085847	0.206743647	0.262043722	0.455590666	4.244795133	1.594785103
0.005107822	0.095383079	0.465123187	0.230049144	0.025420809	10.113321732	0.089560997
0.059574317	0.005592335	0.320365147	0.294105123	0.293942567	8.730627248	1.34031107
0.00467952	0.006786188	0.254083808	0.441306837	0.02494757	5.439902603	7.125033308
0.005843649	0.170571398	0.141232825	0.45148526	0.026492676	1.51413388	5.004666624
0.050364022	0.095647465	0.008378619	0.346029871	0.057835452	2.787057699	5.361025874
0.025190112	0.091759714	0.010554229	0.591247717	0.02840462	6.782023932	2.388794227
0.132203093	0.00820997	0.2621388	0.017666486	0.033704241	11.728931713	7.20302386
0.004613964	0.212202831	0.448638456	0.407426226	0.035091058	13.010889831	0.906482102
0.005940516	0.234147313	0.740121952	0.21969699	0.865920964	5.157662538	20.118611482
0.089650291	0.112035857	0.50291306	0.21046219	0.031023575	0.072018452	8.505668141
0.005123062	0.008096521	0.380889717	0.015477878	0.45453341	4.77665552	1.051109072
0.006103342	0.024859728	0.193681467	0.014347324	0.487802699	16.278976649	14.13038789
0.096881488	0.427106573	0.009429907	0.017212851	0.029514866	23.578221227	17.770328051
0.006634929	0.009729195	0.013071398	0.471213294	0.550545209	14.222674692	19.81166205
0.190544672	0.136716197	0.415502595	0.484572514	0.941997424	4.87150528	11.748694504
0.007707663	0.00800586	0.672684152	0.812744815	0.045377824	2.89828352	1.344211598
0.00629826	0.32023043	0.492939291	0.834364924	0.606801574	10.214301959	18.652257202
0.120225262	0.383467233	0.271046589	0.63406609	1.89279857	29.117982611	27.826090746
0.007393119	0.397042486	0.474342381	1.264901845	1.145778621	21.443820652	18.861096093
0.257091281	0.009804071	0.256912534	0.574812749	0.041945532	10.488055365	0.103378305
0.135250921	0.02771554	0.011590612	0.334553113	1.531711427	4.264387306	11.021891916
0.00785345	0.211776719	0.013475041	1.247344636	0.086384011	0.079413745	15.390944348
0.263364557	0.220852291	0.517736568	0.360601966	0.788031437	19.147779175	29.387739321
0.00784923	0.225666394	0.914870247	1.278604182	0.060789345	30.387193909	10.578831489
0.007610065	0.009734169	1.41769947	0.852360174	0.080349883	22.34411289	13.181429652
0.15708993	0.432695134	1.099565699	0.408416424	0.876182084	12.798719909	19.878422912
0.007810181	0.488239103	0.705177529	0.408445123	0.062925172	0.092874901	22.979297769
0.348359737	0.012980204	0.344645237	0.023581615	0.055720584	18.737488145	36.235019134
