0.0	0.0	0.1200000000000001
0.25	0.0	0.1299999999999999
0.19999999999999973	0.0	0.3200000000000003
0.0	0.0	0.1200000000000001
0.1428571428571428	0.0	0.022857142857142687
0.125	0.0	0.1299999999999999
0.0	0.0	0.1200000000000001
0.0999999999999992	6.661338147750939e-17	0.020000000000000462
0.09090909090909105	0.0	0.06181818181818155
0.0	1.0581813203458525e-16	0.1200000000000001
0.07692307692307665	0.0	0.04307692307692346
0.0714285714285714	5.9476233462061954e-18	0.022857142857142687
0.0	9.394194823751305e-18	0.07999999999999963
0.0625	2.3111159332646823e-33	0.05750000000000011
0.05882352941176472	0.0	0.0023529411764706687
0.0	7.56970244062607e-18	0.04666666666666641
0.052631578947368585	3.5059674461847047e-17	0.06736842105263152
0.04999999999999982	7.045646117813479e-18	0.020000000000000462
0.0	1.1102230246251562e-16	0.022857142857142687
0.045454545454545414	5.298791708438247e-17	0.06181818181818155
0.043478260869564744	7.240584943207544e-18	0.03304347826086973
0.0	1.3682326007704422e-18	0.004999999999999893
0.040000000000000036	3.9968028886505634e-17	0.040000000000000036
0.038461538461538325	0.0	0.04307692307692346
0.0	3.700743415417188e-17	0.008888888888888946
0.03571428571428559	0.0	0.022857142857142687
0.034482758620689724	2.2970131543968756e-17	0.05103448275862066
0.0	2.2204460492503132e-17	0.020000000000000462
0.032258064516129004	0.0	0.009032258064515908
0.03125	0.0	0.03624999999999989
0.0	3.027880976250428e-17	0.029090909090909278
0.02941176470588225	8.994658340886891e-18	0.0023529411764706687
0.028571428571428026	5.709718412357947e-17	0.022857142857142687
0.0	1.850371707708594e-17	0.03666666666666707
0.027027027027027195	1.8003616615543083e-17	0.01189189189189177
0.026315789473683626	5.2589511692770576e-17	0.011578947368421133
0.0	1.708035422500241e-17	0.04307692307692346
0.025000000000000355	4.996003610813205e-17	0.020000000000000462
0.024390243902439046	1.6247166214026683e-17	0.0019512195121951237
0.0	7.93016446160826e-17	0.022857142857142687
0.023255813953488413	0.0	0.026976744186046453
0.02272727272727293	3.027880976250427e-17	0.006363636363636349
0.0	4.4408920985006264e-17	0.013333333333333197
0.021739130434782705	1.4481169886415085e-17	0.03304347826086973
0.02127659574468055	1.4173059888831797e-17	0.013617021276595587
0.0	0.0	0.004999999999999893
0.020408163265305923	1.3594567648471304e-17	0.022857142857142687
0.020000000000000018	1.3322676295501881e-17	0.020000000000000462
0.0	8.976939758440861e-20	0.0023529411764706687
0.019230769230769162	1.281026566875181e-17	0.014615384615384475
0.018867924528302327	0.0	0.025660377358490916
0.0	1.1518163944237934e-17	0.008888888888888946
0.018181818181818077	2.4223047810003414e-17	0.0072727272727273196
0.01785714285714235	1.1778810744365407e-17	0.030714285714285694
0.0	0.0	0.014736842105263381
0.01724137931034475	0.0	0.0006896551724135946
0.016949152542372836	4.371654004293732e-17	0.015593220338983027
0.0	2.2204460492503126e-17	0.020000000000000462
0.016393442622950616	2.1840452943445702e-17	0.0052459016393444635
0.016129032258064058	2.1488187573390126e-17	0.009032258064515908
0.0	2.1147105230955355e-17	0.024761904761905207
0.015625	2.0816681711721685e-17	0.010625000000000107
