-0.99	-0.002
-0.99	-0.001
-0.99	0.0
-0.99	0.001
-0.99	0.002
-0.989	-0.009
-0.989	-0.008
-0.989	-0.007
-0.989	-0.006
-0.989	-0.005
-0.989	-0.004
-0.989	-0.003
-0.989	0.003
-0.989	0.004
-0.989	0.005
-0.989	0.006
-0.989	0.007
-0.989	0.008
-0.989	0.009
-0.988	-0.016
-0.988	-0.015
-0.988	-0.014
-0.988	-0.013
-0.988	-0.012
-0.988	-0.011
-0.988	-0.01
-0.988	0.01
-0.988	0.011
-0.988	0.012
-0.988	0.013
-0.988	0.014
-0.988	0.015
-0.988	0.016
-0.987	-0.023
-0.987	-0.022
-0.987	-0.021
-0.987	-0.02
-0.987	-0.019
-0.987	-0.018
-0.987	-0.017
-0.987	0.017
-0.987	0.018
-0.987	0.019
-0.987	0.02
-0.987	0.021
-0.987	0.022
-0.987	0.023
-0.986	-0.03
-0.986	-0.029
-0.986	-0.028
-0.986	-0.027
-0.986	-0.026
-0.986	-0.025
-0.986	-0.024
-0.986	0.024
-0.986	0.025
-0.986	0.026
-0.986	0.027
-0.986	0.028
-0.986	0.029
-0.986	0.03
-0.985	-0.037
-0.985	-0.036
-0.985	-0.035
-0.985	-0.034
-0.985	-0.033
-0.985	-0.032
-0.985	-0.031
-0.985	0.031
-0.985	0.032
-0.985	0.033
-0.985	0.034
-0.985	0.035
-0.985	0.036
-0.985	0.037
-0.984	-0.044
-0.984	-0.043
-0.984	-0.042
-0.984	-0.041
-0.984	-0.04
-0.984	-0.039
-0.984	-0.038
-0.984	0.038
-0.984	0.039
-0.984	0.04
-0.984	0.041
-0.984	0.042
-0.984	0.043
-0.984	0.044
-0.983	-0.051
-0.983	-0.05
-0.983	-0.049
-0.983	-0.048
-0.983	-0.047
-0.983	-0.046
-0.983	-0.045
-0.983	0.045
-0.983	0.046
-0.983	0.047
-0.983	0.048
-0.983	0.049
-0.983	0.05
-0.983	0.051
-0.982	-0.058
-0.982	-0.057
-0.982	-0.056
-0.982	-0.055
-0.982	-0.054
-0.982	-0.053
-0.982	-0.052
-0.982	0.052
-0.982	0.053
-0.982	0.054
-0.982	0.055
-0.982	0.056
-0.982	0.057
-0.982	0.058
-0.981	-0.065
-0.981	-0.064
-0.981	-0.063
-0.981	-0.062
-0.981	-0.061
-0.981	-0.06
-0.981	-0.059
-0.981	0.059
-0.981	0.06
-0.981	0.061
-0.981	0.062
-0.981	0.063
-0.981	0.064
-0.981	0.065
-0.98	-0.072
-0.98	-0.071
-0.98	-0.07
-0.98	-0.069
-0.98	-0.068
-0.98	-0.067
-0.98	-0.066
-0.98	0.066
-0.98	0.067
-0.98	0.068
-0.98	0.069
-0.98	0.07
-0.98	0.071
-0.98	0.072
-0.979	-0.079
-0.979	-0.078
-0.979	-0.077
-0.979	-0.076
-0.979	-0.075
-0.979	-0.074
-0.979	-0.073
-0.979	0.073
-0.979	0.074
-0.979	0.075
-0.979	0.076
-0.979	0.077
-0.979	0.078
-0.979	0.079
-0.978	-0.086
-0.978	-0.085
-0.978	-0.084
-0.978	-0.083
-0.978	-0.082
-0.978	-0.081
-0.978	-0.08
-0.978	0.08
-0.978	0.081
-0.978	0.082
-0.978	0.083
-0.978	0.084
-0.978	0.085
-0.978	0.086
-0.977	-0.093
-0.977	-0.092
-0.977	-0.091
-0.977	-0.09
-0.977	-0.089
-0.977	-0.088
-0.977	-0.087
-0.977	0.087
-0.977	0.088
-0.977	0.089
-0.977	0.09
-0.977	0.091
-0.977	0.092
-0.977	0.093
-0.976	-0.1
-0.976	-0.099
-0.976	-0.098
-0.976	-0.097
-0.976	-0.096
-0.976	-0.095
-0.976	-0.094
-0.976	0.094
-0.976	0.095
-0.976	0.096
-0.976	0.097
-0.976	0.098
-0.976	0.099
-0.976	0.1
-0.975	-0.107
-0.975	-0.106
-0.975	-0.105
-0.975	-0.104
-0.975	-0.103
-0.975	-0.102
-0.975	-0.101
-0.975	0.101
-0.975	0.102
-0.975	0.103
-0.975	0.104
-0.975	0.105
-0.975	0.106
-0.975	0.107
-0.974	-0.114
-0.974	-0.113
-0.974	-0.112
-0.974	-0.111
-0.974	-0.11
-0.974	-0.109
-0.974	-0.108
-0.974	0.108
-0.974	0.109
-0.974	0.11
-0.974	0.111
-0.974	0.112
-0.974	0.113
-0.974	0.114
-0.973	-0.121
-0.973	-0.12
-0.973	-0.119
-0.973	-0.118
-0.973	-0.117
-0.973	-0.116
-0.973	-0.115
-0.973	0.115
-0.973	0.116
-0.973	0.117
-0.973	0.118
-0.973	0.119
-0.973	0.12
-0.973	0.121
-0.972	-0.128
-0.972	-0.127
-0.972	-0.126
-0.972	-0.125
-0.972	-0.124
-0.972	-0.123
-0.972	-0.122
-0.972	0.122
-0.972	0.123
-0.972	0.124
-0.972	0.125
-0.972	0.126
-0.972	0.127
-0.972	0.128
-0.971	-0.135
-0.971	-0.134
-0.971	-0.133
-0.971	-0.132
-0.971	-0.131
-0.971	-0.13
-0.971	-0.129
-0.971	0.129
-0.971	0.13
-0.971	0.131
-0.971	0.132
-0.971	0.133
-0.971	0.134
-0.971	0.135
-0.97	-0.142
-0.97	-0.141
-0.97	-0.14
-0.97	-0.139
-0.97	-0.138
-0.97	-0.137
-0.97	-0.136
-0.97	0.136
-0.97	0.137
-0.97	0.138
-0.97	0.139
-0.97	0.14
-0.97	0.141
-0.97	0.142
-0.969	-0.149
-0.969	-0.148
-0.969	-0.147
-0.969	-0.146
-0.969	-0.145
-0.969	-0.144
-0.969	-0.143
-0.969	0.143
-0.969	0.144
-0.969	0.145
-0.969	0.146
-0.969	0.147
-0.969	0.148
-0.969	0.149
-0.968	-0.156
-0.968	-0.155
-0.968	-0.154
-0.968	-0.153
-0.968	-0.152
-0.968	-0.151
-0.968	-0.15
-0.968	0.15
-0.968	0.151
-0.968	0.152
-0.968	0.153
-0.968	0.154
-0.968	0.155
-0.968	0.156
-0.967	-0.163
-0.967	-0.162
-0.967	-0.161
-0.967	-0.16
-0.967	-0.159
-0.967	-0.158
-0.967	-0.157
-0.967	0.157
-0.967	0.158
-0.967	0.159
-0.967	0.16
-0.967	0.161
-0.967	0.162
-0.967	0.163
-0.966	-0.17
-0.966	-0.169
-0.966	-0.168
-0.966	-0.167
-0.966	-0.166
-0.966	-0.165
-0.966	-0.164
-0.966	0.164
-0.966	0.165
-0.966	0.166
-0.966	0.167
-0.966	0.168
-0.966	0.169
-0.966	0.17
-0.965	-0.177
-0.965	-0.176
-0.965	-0.175
-0.965	-0.174
-0.965	-0.173
-0.965	-0.172
-0.965	-0.171
