-0.991	-0.106
-0.991	-0.105
-0.991	-0.104
-0.991	-0.103
-0.991	-0.102
-0.991	-0.101
-0.991	-0.1
-0.991	-0.099
-0.991	-0.098
-0.991	-0.097
-0.991	-0.096
-0.991	-0.095
-0.991	-0.094
-0.991	-0.093
-0.991	-0.092
-0.991	-0.091
-0.991	-0.09
-0.991	-0.089
-0.991	-0.088
-0.991	-0.087
-0.991	-0.086
-0.991	-0.085
-0.991	-0.084
-0.991	-0.083
-0.991	-0.082
-0.991	-0.081
-0.991	-0.08
-0.991	-0.079
-0.991	-0.078
-0.991	-0.077
-0.991	-0.076
-0.991	-0.075
-0.991	-0.074
-0.991	-0.073
-0.991	-0.072
-0.991	-0.071
-0.991	-0.07
-0.991	-0.069
-0.991	-0.068
-0.991	-0.067
-0.991	-0.066
-0.991	-0.065
-0.991	-0.064
-0.991	-0.063
-0.991	-0.062
-0.991	-0.061
-0.991	-0.06
-0.991	-0.059
-0.991	-0.058
-0.991	-0.057
-0.991	-0.056
-0.991	-0.055
-0.991	-0.054
-0.991	-0.053
-0.991	-0.052
-0.991	-0.051
-0.991	-0.05
-0.991	-0.049
-0.991	-0.048
-0.991	-0.047
-0.991	-0.046
-0.991	-0.045
-0.991	-0.044
-0.991	-0.043
-0.991	-0.042
-0.991	-0.041
-0.991	-0.04
-0.991	-0.039
-0.991	-0.038
-0.991	-0.037
-0.991	-0.036
-0.991	-0.035
-0.991	-0.034
-0.991	-0.033
-0.991	-0.032
-0.991	-0.031
-0.991	-0.03
-0.991	-0.029
-0.991	-0.028
-0.991	-0.027
-0.991	-0.026
-0.991	-0.025
-0.991	-0.024
-0.991	-0.023
-0.991	-0.022
-0.991	-0.021
-0.991	-0.02
-0.991	-0.019
-0.991	-0.018
-0.991	-0.017
-0.991	-0.016
-0.991	-0.015
-0.991	-0.014
-0.991	-0.013
-0.991	-0.012
-0.991	-0.011
-0.991	-0.01
-0.991	-0.009
-0.991	-0.008
-0.991	-0.007
-0.991	-0.006
-0.991	-0.005
-0.991	-0.004
-0.991	-0.003
-0.991	-0.002
-0.991	-0.001
-0.991	0.0
-0.991	0.001
-0.991	0.002
-0.991	0.003
-0.991	0.004
-0.991	0.005
-0.991	0.006
-0.991	0.007
-0.991	0.008
-0.991	0.009
-0.991	0.01
-0.991	0.011
-0.991	0.012
-0.991	0.013
-0.991	0.014
-0.991	0.015
-0.991	0.016
-0.991	0.017
-0.991	0.018
-0.991	0.019
-0.991	0.02
-0.991	0.021
-0.991	0.022
-0.991	0.023
-0.991	0.024
-0.991	0.025
-0.991	0.026
-0.991	0.027
-0.991	0.028
-0.991	0.029
-0.991	0.03
-0.991	0.031
-0.991	0.032
-0.991	0.033
-0.991	0.034
-0.991	0.035
-0.991	0.036
-0.991	0.037
-0.991	0.038
-0.991	0.039
-0.991	0.04
-0.991	0.041
-0.991	0.042
-0.991	0.043
-0.991	0.044
-0.991	0.045
-0.991	0.046
-0.991	0.047
-0.991	0.048
-0.991	0.049
-0.991	0.05
-0.991	0.051
-0.991	0.052
-0.991	0.053
-0.991	0.054
-0.991	0.055
-0.991	0.056
-0.991	0.057
-0.991	0.058
-0.991	0.059
-0.991	0.06
-0.991	0.061
-0.991	0.062
-0.991	0.063
-0.991	0.064
-0.991	0.065
-0.991	0.066
-0.991	0.067
-0.991	0.068
-0.991	0.069
-0.991	0.07
-0.991	0.071
-0.991	0.072
-0.991	0.073
-0.991	0.074
-0.991	0.075
-0.991	0.076
-0.991	0.077
-0.991	0.078
-0.991	0.079
-0.991	0.08
-0.991	0.081
-0.991	0.082
-0.991	0.083
-0.991	0.084
-0.991	0.085
-0.991	0.086
-0.991	0.087
-0.991	0.088
-0.991	0.089
-0.991	0.09
-0.991	0.091
-0.991	0.092
-0.991	0.093
-0.991	0.094
-0.991	0.095
-0.991	0.096
-0.991	0.097
-0.991	0.098
-0.991	0.099
-0.991	0.1
-0.991	0.101
-0.991	0.102
-0.991	0.103
-0.991	0.104
-0.991	0.105
-0.991	0.106
-0.99	-0.111
-0.99	-0.11
-0.99	-0.109
-0.99	-0.108
-0.99	-0.107
-0.99	0.107
-0.99	0.108
-0.99	0.109
-0.99	0.11
-0.99	0.111
-0.989	-0.116
-0.989	-0.115
-0.989	-0.114
-0.989	-0.113
-0.989	-0.112
-0.989	0.112
-0.989	0.113
-0.989	0.114
-0.989	0.115
-0.989	0.116
-0.988	-0.121
-0.988	-0.12
-0.988	-0.119
-0.988	-0.118
-0.988	-0.117
-0.988	0.117
-0.988	0.118
-0.988	0.119
-0.988	0.12
-0.988	0.121
-0.987	-0.126
-0.987	-0.125
-0.987	-0.124
-0.987	-0.123
-0.987	-0.122
-0.987	0.122
-0.987	0.123
